tx	gene_id	d3_fw_1	d3_fw_2	d3_fw_3	d3_hw_1	d3_hw_2	d3_hw_3	d6_fw_1	d6_fw_2	d6_fw_3	d6_hw_1	d6_hw_2	d6_hw_3
HMEL006686g1.t1	HMEL006686g1	162	207	130	237	312	87	48	167	41	48	96	323
HMEL008162g1.t1	HMEL008162g1	1107	1377	445	1502	1560	446	278	772	275	723	328	962
HMEL038153g1.t1	HMEL038153g1	3.001	8.166	5.001	8.288	1.006	6.01	14.983	12.34	9.994	42.111	28.386	27.663
HMEL008168g1.t1	HMEL008168g1	43	67	17	70	80	39	12	18	15	22	109	52
HMEL008169g1.t1	HMEL008169g1	0	0	0	0	0	0	2	3	1	6	12	5
HMEL038156g1.t1	HMEL038156g1	0	1	0	0	1	0	0	0	0	0	5	2
HMEL008171g1.t1	HMEL008171g1	0	0	0	0	0	0	0	0	0	0	0	0
HMEL008171g2.t1	HMEL008171g2	0	0	1	2	1	0	1	1	0	1	7	1
HMEL008172g1.t1	HMEL008172g1	27	28	14	39	34	19	89	17	40	116	128	19
HMEL008184g1.t1	HMEL008184g1	117	0	0	106	33	0	0	0	0	161	103	0
HMEL008184g1.t2	HMEL008184g1	0	57	46	0	0	0	0	0	112	0	0	107
HMEL008184g1.t3	HMEL008184g1	0	0	0	0	0	23	65	48	0	0	0	0
HMEL008185g1.t1	HMEL008185g1	48	22	14	48	19	17	5	6	0	9	22	13
HMEL008186g1.t1	HMEL008186g1	263	248	186	312	255	140	26	61	27	35	69.353	74
HMEL008187g1.t1	HMEL008187g1	2	0	0	1	0	0	0	1	4	13	7	4
HMEL038163g1.t1	HMEL038163g1	0	0	0	0	0	0	0	0	0	0	0	0
HMEL038166g1.t1	HMEL038166g1	34	22	16	31	10	24	2	5	2	5	6.529	15
HMEL010114g1.t1	HMEL010114g1	119	82	25	150	77	26	12	34	12	22	11	66
HMEL010118g1.t1	HMEL010118g1	551	412	234	537	325	213	101	131	24	74	100	194
HMEL010120g1.t1	HMEL010120g1	775	623	401	805	734	391	35	84	41	125	79	153
HMEL038171g1.t1	HMEL038171g1	0	16	16.24	7.627	0	13	0	0	56.705	39.561	64.497	0
HMEL038171g1.t2	HMEL038171g1	16	0	8.76	4.373	9	0	168	115	54.295	109.121	176.503	128
HMEL004477g1.t1	HMEL004477g1	0	1	0	3	1	1	0	5	1	1	1.078	1.994
HMEL038180g1.t1	HMEL038180g1	11	0	0	0	0	0	1	0	0	21	11	5
HMEL038180g1.t2	HMEL038180g1	0	0	12	0	0	0	0	1	0	0	0	0
HMEL038180g1.t3	HMEL038180g1	0	19	0	23	30	11	0	0	6	0	0	0
HMEL006082g1.t1	HMEL006082g1	21.51	94.867	37.4	73.437	85.231	22.634	11.124	22.992	11.639	38.088	7.827	89.606
HMEL038194g1.t1	HMEL038194g1	0	0	0	0	0	0	1	0	1	2	5	7
HMEL014262g1.t1	HMEL014262g1	90	175	112	186.386	207	100	88.002	128.011	85.001	107	197	302
HMEL034625g1.t1	HMEL034625g1	1	3	6	4	1	1	0	0	4	11.16	17.12	6.426
HMEL038207g1.t1	HMEL038207g1	0	0	0	0	0	0	0	0	1	6	0	4
HMEL006085g2.t1	HMEL006085g2	1	10	981	6	12	1089	124	49	99	77	239	85
HMEL006088g2.t1	HMEL006088g2	2103	1849	1754	2263	2718	924	105	214	79	133.009	295	346
HMEL006091g1.t1	HMEL006091g1	0	0	0	0	0	0	0	0	1	2	2	4
HMEL006091g2.t1	HMEL006091g2	1	1	1	3	1	2	1	2	0	5	0	5
HMEL038215g1.t1	HMEL038215g1	0	0	0	0	0	0	1	0	4	8	2	1
HMEL006100g1.t1	HMEL006100g1	0	0	0	0	0	1	0	0	0	9	5	3
HMEL004647g2.t1	HMEL004647g2	24	9	8	14	12	13	0	4	2	7	13	3
HMEL004645g1.t1	HMEL004645g1	0	0	0	0	0	0	0	0	0	0	0	0
HMEL005276g1.t1	HMEL005276g1	1853.545	45786.205	359.763	10598.168	58687.22	453.973	175.88	176.766	118	180	378.956	264.222
HMEL005276g1.t2	HMEL005276g1	1840.455	45547.795	291.237	10497.832	58271.78	403.027	156.12	262.234	0	0	364.044	308.778
HMEL005275g1.t1	HMEL005275g1	7	4	1	8	8	3	4	6	4	7	0	5
HMEL005269g1.t1	HMEL005269g1	4	3	2	6	5	11	29	7.757	23	25	59	29
HMEL005267g1.t1	HMEL005267g1	0	0	0	0	0	1	5	6	3	12	23	13
HMEL015010g1.t1	HMEL015010g1	4	1	0	1	0	0	3	0	0	0	2	5
HMEL015010g2.t1	HMEL015010g2	0	0	1	3	0	0	0	0	0	10	0	8
HMEL015010g2.t2	HMEL015010g2	4	4	0	0	0	2	0	3	3	0	3	0
HMEL015011g1.t1	HMEL015011g1	19	29	7	20	13	13	3	3	2	2	11	12
HMEL015012g1.t1	HMEL015012g1	0	0	0	0	0	0	0	0	0	5.879	1	3
HMEL038230g1.t1	HMEL038230g1	0	5	1	0	0	0	0	4	0	1	2	0
HMEL015016g1.t1	HMEL015016g1	188	146	107	241	183	129	11	38	9	47	33	47
HMEL007020g1.t1	HMEL007020g1	3165	1665	660	4197	1742	1089	440	26	358	770	1408	34
HMEL007614g1.t1	HMEL007614g1	2	5	3	3	11	6	2	11	1	0	5	14
HMEL007614g2.t1	HMEL007614g2	2	1	3	1	1	2	0	5	1	4	9	9
HMEL007616g1.t1	HMEL007616g1	32	16	112	52	31	135	6	15	3	6	13	31
HMEL007618g1.t1	HMEL007618g1	0	0	0	0	0	0	2	2	0	3	4	1
HMEL004102g1.t1	HMEL004102g1	18	5	3	18	8	2	1	21	6	4	3	43
HMEL038234g1.t1	HMEL038234g1	3	0	0	4	2	0	0	1	2	1	2	4
HMEL004103g1.t1	HMEL004103g1	1	0	1	3	0	2	2	2	1	7	10	7
HMEL030307g1.t1	HMEL030307g1	0	0	0	0	0	0	0	1	0	2	0	0
HMEL018063g1.t1	HMEL018063g1	158	123	74	171	111	85	33	16	13	50	45	26
HMEL030318g1.t1	HMEL030318g1	1073	743	772	1163	789	764	69	181	77	156	158	242
HMEL030319g1.t1	HMEL030319g1	1334	1093	733	1582.09	1116	713	175	232	101	180	514	468
HMEL018066g1.t1	HMEL018066g1	2	0	1	1	0	0	0	0	0	0	0	0
HMEL018069g1.t1	HMEL018069g1	68	19	0	0	0	0	0	0	0	0	40	33
HMEL018069g1.t2	HMEL018069g1	0	0	1	53	25	0	0	0	9	0	0	0
HMEL018069g1.t3	HMEL018069g1	0	0	0	0	0	3	16	26	0	39	0	0
HMEL008438g1.t1	HMEL008438g1	215	119	315	391	231	324	62	74	49	91	103	166
HMEL003706g1.t1	HMEL003706g1	310	284	247	559	305	161	89	109	50	135	234	163
HMEL030331g1.t1	HMEL030331g1	107	92	132	70	104	88	42	46	47	59	159.998	114
HMEL030332g1.t1	HMEL030332g1	0	0	0	0	0	0	0	0	0	0	0	0
HMEL030335g1.t1	HMEL030335g1	0	0	0	0	0	0	0	0	0	0	0	0
HMEL012972g2.t1	HMEL012972g2	8	13	4	19	5	5	2	3	5	2	3	11
HMEL012972g1.t1	HMEL012972g1	2	0	1	0	0	0	0	1	0	4	5	3
HMEL012972g3.t1	HMEL012972g3	0	148.536	0	212.12	123.324	118	46	49	40	0	127	115
HMEL012972g3.t2	HMEL012972g3	347	98.464	118	193.88	119.676	0	0	0	0	66	0	0
HMEL012974g1.t1	HMEL012974g1	812	640	394	943	568	353	63	104	72	81	123	138
HMEL012975g1.t1	HMEL012975g1	54	39	50	54	54	28	9	4	7	11	45	15
HMEL013610g3.t1	HMEL013610g3	0	0	0	0	0	0	0	1	1	11.002	9	0
HMEL013610g2.t1	HMEL013610g2	124	70	79	132	66	61	101	22	63	105	385	40
HMEL013610g1.t1	HMEL013610g1	335	153	174	296	186	199	273	62	184	257	506	99
HMEL013609g1.t1	HMEL013609g1	0	1	0	5	1	0	0	0	0	0	2	0
HMEL013607g2.t1	HMEL013607g2	189	275	68	369	253	85	38	123	20	66	103	369
HMEL013606g1.t1	HMEL013606g1	4483	2013	1574	6466	2181	1445	907	2200	669	1337	1908	3407
HMEL013605g1.t1	HMEL013605g1	1	0	0	3	0	1	2	1	1	2	3	0
HMEL013600g1.t1	HMEL013600g1	255	183	180	258	160	196	85	64	79	176	139	135
HMEL013595g1.t1	HMEL013595g1	468	358	104	517	324	116	22	109	33	79	34	167
HMEL013594g1.t1	HMEL013594g1	56	81	36	92	52	43	7	15	2	25	41	17
HMEL013593g1.t1	HMEL013593g1	1	0	0	0	0	0	0	0	0	0	0	0
HMEL030339g1.t1	HMEL030339g1	0	0	0	0	0	0	0	0	0	0	0	0
HMEL003969g1.t1	HMEL003969g1	2	4	1	0	2	1	0	0	0	1	0	1
HMEL003968g1.t1	HMEL003968g1	0	0	0	0	0	0	0	0	0	0	0	0
HMEL003968g1.t2	HMEL003968g1	0	0	0	0	0	0	0	0	0	0	0	0
HMEL007495g1.t1	HMEL007495g1	0	0	1	1	2	0	2	5	2	4	22	15
HMEL007494g1.t1	HMEL007494g1	1001	746	375	1208	697	387	59	155	67	120	99	193
HMEL007487g1.t1	HMEL007487g1	887	437	306	921	441	328	127	122	155	320	317	174
HMEL007486g1.t1	HMEL007486g1	9	16	7	6	3	4	5	3	4	3	7	4
HMEL030364g1.t1	HMEL030364g1	1050	793	744	1293	920	1178	2991	416	2535	4838	7262	743
HMEL007484g1.t1	HMEL007484g1	197.108	246.424	263	274.44	271.552	177.64	79	133.425	0	98.501	140	191.926
HMEL007484g1.t2	HMEL007484g1	294.892	244.576	0	335.56	267.448	101.36	0	100.575	54	120.499	0	193.074
HMEL009463g1.t1	HMEL009463g1	398	213	147	428	329	194	50	91	50	142	86	138
HMEL009468g1.t1	HMEL009468g1	0	0	1	0	0	0	0	0	0	0	0	0
HMEL009470g1.t1	HMEL009470g1	307	349	576	477	348	398	114	120	50	71	272	232
HMEL009471g1.t1	HMEL009471g1	0	0	0	0	0	0	0	0	1	1	0	2
HMEL030383g1.t1	HMEL030383g1	2.977	3.677	6.813	0	1.877	0	1	3.998	1.982	6	20.989	7.974
HMEL009480g1.t1	HMEL009480g1	2	1	0	0	1	1	1	67	0	1	7	170
HMEL030381g1.t1	HMEL030381g1	7	4	4	13	2	4	1	3	2	2	0	4
HMEL009488g2.t1	HMEL009488g2	5	8	0	13	4	12	7	5	0	1	8	10
HMEL009493g1.t1	HMEL009493g1	31	16	25	42	33	17	12	18	10	12	13	26
HMEL009494g1.t1	HMEL009494g1	425	328	180	490	311	180	52	84	20	91	71	83
HMEL008860g1.t1	HMEL008860g1	0	0	0	78	0	16	0	0	0	0	8	26
HMEL008860g1.t2	HMEL008860g1	75	60	10	0	34	0	5	14	4	3	0	0
HMEL008858g2.t1	HMEL008858g2	13008	10926	634	25134	7566	532	188	484	96	156	465	728
HMEL008858g1.t1	HMEL008858g1	1622	728	62	2758	403	51	8	39	6	7	24	88
HMEL008857g1.t1	HMEL008857g1	35	33	7	73	23	11	2	3	0	4	4	5
HMEL008855g1.t1	HMEL008855g1	5	17	6	16	15	7	2	1	2	9	9	17
HMEL002210g1.t1	HMEL002210g1	0	0	0	1	0	0	0	1	3	1	0	4
HMEL030426g1.t2	HMEL030426g1	948	914	691	2265.663	1018	538	167.503	333.66	131.084	0	378.577	825.307
HMEL030426g1.t1	HMEL030426g1	0	0	0	14.337	0	0	15.497	71.34	15.916	142	43.385	42.693
HMEL030425g1.t1	HMEL030425g1	2	0	0	2	2	0	2	1	0	5	1	2
HMEL030424g1.t1	HMEL030424g1	0	0	0	0	0	0	0	0	0	0	0	0
HMEL030423g1.t1	HMEL030423g1	0	0	0	2	0	0	0	0	0	0	1	0
HMEL030422g1.t1	HMEL030422g1	0	0	0	1	0	0	2	0	1	3	6	0
HMEL030421g1.t1	HMEL030421g1	207	198	96.043	346.197	227.708	102	26.285	44.416	22.516	38.327	54.141	95.587
HMEL002205g1.t1	HMEL002205g1	53	17	18	88	11	14	6	4	5	5	12	13
HMEL002204g1.t1	HMEL002204g1	288	358	177	397	325	148	59	27	39	88	68	53
HMEL002203g1.t1	HMEL002203g1	190	151	87	194	145	58	47	48	22	60	118	55
HMEL038228g1.t1	HMEL038228g1	7.917	1	0	5	0	0	0	0	0	3	2	0
HMEL002202g1.t1	HMEL002202g1	0	45	0	0	0	0	0	2	1	0	14	0
HMEL002202g1.t2	HMEL002202g1	4	0	1	2	33	0	0	0	0	1	0	8
HMEL002199g1.t1	HMEL002199g1	4	7	1	19	22	11	5	11	3	24	54	17.035
HMEL008474g1.t1	HMEL008474g1	0	0	0	0	0	0	0	0	0	0	0	0
HMEL008474g1.t2	HMEL008474g1	1857	1932	1116	2356	1871	953	226	299	109	280	477.955	502
HMEL015722g1.t1	HMEL015722g1	39	0	15	54	37	0	7	0	0	0	3	0
HMEL015722g1.t2	HMEL015722g1	0	23	0	0	0	9	0	2	1	4	0	6
HMEL030409g1.t1	HMEL030409g1	446	102	89	307	98	64	31	75	20	62	49	58
HMEL015716g1.t1	HMEL015716g1	8.998	8	7	8	16	3	41.777	26	54	107.999	13	28
HMEL030408g1.t1	HMEL030408g1	0	0	0	0	0	0	0	0	0	1	5	0
HMEL015715g1.t1	HMEL015715g1	2	131	4	0	126	3	2	7	2	8	14.001	24
HMEL015714g1.t1	HMEL015714g1	0	1	0	0	2	2	1	14	0	1	7	9
HMEL014452g2.t1	HMEL014452g2	367.384	371.635	332.263	562.703	367.179	262.256	0	0	0	0	0	208.231
HMEL014452g2.t2	HMEL014452g2	448.616	329.365	164.737	546.297	366.821	248.744	103	182	115	225	154.975	84.769
HMEL017601g1.t1	HMEL017601g1	26.832	33.486	7.538	39.927	14.526	10.577	0	4.124	0	2.72	20	1.213
HMEL017601g1.t2	HMEL017601g1	18.168	12.514	18.462	21.073	13.474	7.423	4	1.876	6	3.28	0	16.787
HMEL017595g1.t1	HMEL017595g1	0	1	1	2	0	0	3	0	0	2	13	0
HMEL014645g1.t1	HMEL014645g1	3	2	4	4	4	3	19	10	11.001	24	6	10.984
HMEL014644g1.t1	HMEL014644g1	0	88	50	0	88	50	0	0	0	28	0	0
HMEL014644g1.t2	HMEL014644g1	64	0	0	95	0	0	20	30	18	0	65	84
HMEL014635g1.t1	HMEL014635g1	0	2	0	0	0	1	0	7	1	8	11	8
HMEL014631g1.t1	HMEL014631g1	7100	3850	9308	8687	4887	11218	1132	1496	637	1723	2635	2437
HMEL009457g1.t1	HMEL009457g1	0	0	0	0	0	0	0	0	0	0	0	0
HMEL009460g2.t1	HMEL009460g2	6	11	5	10	8	10	2	2	0	2	0	8
HMEL009462g2.t1	HMEL009462g2	0	0	0	0	0	0	0	1	2	3	16	0
HMEL009462g1.t1	HMEL009462g1	52	14	2	38	16	9	4	6	6	10.005	40	11
HMEL007479g3.t1	HMEL007479g3	10178	7049	113	6357	3655	125	101	190	112	182	212	307
HMEL007472g1.t1	HMEL007472g1	1	0	0	0	1	0	0	0	0	0	0	0
HMEL013542g1.t1	HMEL013542g1	0	0	0	0	0	0	0	1.856	0	0	0	0
HMEL013542g1.t2	HMEL013542g1	872	482	31	1314	189	75	4	10.144	3.305	11	21	23
HMEL013540g1.t1	HMEL013540g1	147	132	75	168	114	75	7	33	20	17	75	56
HMEL013539g1.t1	HMEL013539g1	0	0	0	0	0	0	0	0	0	0	0	3
HMEL013537g1.t1	HMEL013537g1	8765	12253	7336	13682	11987	6925	1276	2495	767	1731.003	2563	3948.128
HMEL030378g1.t1	HMEL030378g1	697	837	675	942	767	606	111	188	87	191	137	263
HMEL009507g1.t1	HMEL009507g1	184	117	120	178	113	162	32	31	31	81	103	62
HMEL009501g1.t1	HMEL009501g1	0	0	1	0	1	1	1	1	2	0	7	5
HMEL009499g2.t1	HMEL009499g2	591	566	368	860	679	422	106	173	116	342	142	242
HMEL030500g1.t1	HMEL030500g1	0	0	0	0	0	0	0	0	1	6	7	3
HMEL009672g1.t1	HMEL009672g1	777	380	191	458	300	190	136	72	188	215	281	102
HMEL005007g1.t1	HMEL005007g1	0	0	1	1	1	3	5	1	6	16	19	2
HMEL030492g1.t1	HMEL030492g1	1	0	3	4	0	1	2	2	4	8.014	4	5
HMEL009664g1.t1	HMEL009664g1	71	41	83	69	55	82	108	115	112	124	144	169
HMEL003866g1.t1	HMEL003866g1	1179	1177	168	1760	903	178	91	63	64	81	58	121
HMEL003874g1.t1	HMEL003874g1	1071	422	479	881	496	621	74	113	37	113	122	132
HMEL003876-RA	HMEL003876-RA	592	4820	656	2547	4382	702	227.99	97	241	282	875	202.968
HMEL030485g1.t5	HMEL030485g1	0	0	0	0	0	0	0	0	0	0	0	0
HMEL030485g1.t2	HMEL030485g1	0	0	0	0	2	0	0	13	0	0	0	10
HMEL030485g1.t1	HMEL030485g1	7	6	3	8	0	5	1	0	5	8	0	0
HMEL030485g1.t4	HMEL030485g1	0	0	0	0	0	0	0	0	0	0	0	0
HMEL030485g1.t3	HMEL030485g1	0	0	0	0	0	0	0	0	0	0	12	0
HMEL009272g1.t1	HMEL009272g1	243	196	122	249	178	174	27	106	25	154	114	144
HMEL009262g1.t1	HMEL009262g1	2605	2360	112	3716	2291	58	158	14	102	91	591	16
HMEL009260-RA	HMEL009260-RA	248	486	1	371	399	0	0	1	3	2	23	5
HMEL009253g1.t1	HMEL009253g1	19	25	12	30	28	15	12	7	4	2	5	4
HMEL004422g1.t1	HMEL004422g1	68.333	0	29	106	31	0	0	0	20	45	39	31
HMEL004422g1.t3	HMEL004422g1	0	0	0	0	0	29	0	27	0	0	0	0
HMEL004422g1.t2	HMEL004422g1	12.667	48	0	0	0	0	18	0	0	0	0	0
HMEL036047g1.t1	HMEL036047g1	20	19	3	9	30.841	3	2	4	1	10.721	9.714	9.836
HMEL036046g1.t1	HMEL036046g1	0	2	0	1	2	0	0	1	0	0	2	3
HMEL010279g1.t1	HMEL010279g1	74	77	201	108	165	158	70	590	38	66	209.704	1123
HMEL038140g1.t1	HMEL038140g1	129	151	100	198	217	141	386	368	500	536	215	301
HMEL030465g1.t1	HMEL030465g1	37	32	41	97	19	39	5	5	3	2	9	7
HMEL013702g1.t1	HMEL013702g1	92.188	91.245	2852.796	169.847	111.296	1564.707	25.249	25.464	60.175	58.795	144.551	82.236
HMEL030459g1.t1	HMEL030459g1	81	147	83	188	109	77	1	122	122	293	208.001	185
HMEL030453g1.t1	HMEL030453g1	8124	4900	1282	12392	4924	1258	193	227	100	175	352	298
HMEL006916g1.t1	HMEL006916g1	7530	652	718	3349	753	640	773	8220	479	679.995	1133	12237
HMEL030557g1.t1	HMEL030557g1	0	3	0	2	1	0	0	0	0	0	0	3
HMEL010770g1.t1	HMEL010770g1	0	2	0	1	1	3	0	2	0	0	3	0
HMEL036274g1.t1	HMEL036274g1	430.586	252.735	5544.791	747.774	240.202	6917.436	386.967	57.974	422.402	608.601	1011.87	70.862
HMEL010765g1.t1	HMEL010765g1	9	3	4	11	4	6	0	10	3	2	4	8
HMEL008869g1.t1	HMEL008869g1	19	30	17	43	28	26	3	2	1	3	7	6
HMEL008867g1.t1	HMEL008867g1	48	13	27	60	24	31	4	24	11	17	11	28
HMEL030432g1.t1	HMEL030432g1	138	93	17	142	57	20	1	0	2	10	6	9
HMEL014894g1.t1	HMEL014894g1	542	457	276	599	458	285	74	82	44	61	161	174
HMEL005747g1.t1	HMEL005747g1	15.061	191.749	60.473	40.34	154.014	60.79	0	26.227	10.1	13.047	151.031	43.188
HMEL014898g1.t1	HMEL014898g1	22	21	20	27	23	10	9	10	9	14	5.984	15
HMEL014901g1.t1	HMEL014901g1	118	206	1051	112	294	961	495	315	364	640	812	475
HMEL030509g1.t1	HMEL030509g1	0	0	0	1	2	0	0	0	0.986	0	1	3
HMEL014902g1.t1	HMEL014902g1	0	0	0	1	0	0	0	1	0	0	0	0
HMEL014904g1.t1	HMEL014904g1	0	0	0	0	0	0	0	0	0	0	2	0
HMEL014904g1.t2	HMEL014904g1	0	0	0	0	0	0	0	0	0	2	0	0
HMEL011590g1.t1	HMEL011590g1	12	10	1	16	8	2	0	6	2	15	11	9
HMEL030514g1.t1	HMEL030514g1	0	1	0	0	0	3	1	2	1	14.499	14	6.137
HMEL034189g1.t1	HMEL034189g1	1	3	1	0	9.159	2	0	6	0	6.279	8.286	3.164
HMEL014380g2.t1	HMEL014380g2	2379	1952	2115	2882	5019	1395	368	6	330	338	657	27
HMEL014381g1.t1	HMEL014381g1	0	0	0	0	3	0	2	0	2	3	6	6
HMEL014381g2.t1	HMEL014381g2	47.035	22.012	0	41.027	0	0	42	0	0	0	97	0
HMEL014381g2.t2	HMEL014381g2	0	0	89.097	0	86	62	0	39.099	19.217	67.24	0	35.989
HMEL014382g1.t1	HMEL014382g1	10	10	3	11	11	11	5	3	1	5	2	1
HMEL013261g3.t1	HMEL013261g3	0	0	0	0	0	1	0	0	0	0	2	2
HMEL013260g1.t1	HMEL013260g1	296	269	124	258	170	142	57	77	51	85	69	131
HMEL013258g1.t1	HMEL013258g1	0	0	0	0	0	0	0	0	0	0	0	0
HMEL013257g1.t1	HMEL013257g1	84	71	32	114	52	47	8	23	15	30	29	22
HMEL009603g1.t1	HMEL009603g1	30	17	10	43	17	6	5	9	4	2	7	21
HMEL009601g1.t1	HMEL009601g1	0	1	0	1	1	1	1	2	1	0	0	0
HMEL009599g1.t1	HMEL009599g1	782	447	325	756	454	296	38	116	38	82	68	143
HMEL009598g1.t1	HMEL009598g1	2	5	0	10	3	1	0	1	0	3	1	2
HMEL009596g1.t1	HMEL009596g1	763	291	160	1010	186	145	15	56	36	77	32	99
HMEL009595g1.t1	HMEL009595g1	434	166	131	490	176	127	23	35	43	78	55	40
HMEL009594g1.t1	HMEL009594g1	1689	1087	845	1824	976	676	115	304	132	251	231	430
HMEL010274g1.t1	HMEL010274g1	3	4	2	1	5	0	0	2	5.695	5	1	7
HMEL014395g2.t1	HMEL014395g2	75.881	276.781	63.614	67.692	297.876	36.836	4	11.821	6	4.851	19.887	14.663
HMEL011686g1.t1	HMEL011686g1	791	799	241	1095	723	247	42	239	38	42	82	457
HMEL011676-RA	HMEL011676-RA	1	2	0	12	3	0	2	0	0	1	3	0
HMEL035994g1.t1	HMEL035994g1	5	0	2	4	2	0	1	0	0	0	6	1
HMEL017608g1.t1	HMEL017608g1	121	38	21	92	30	46	8	37	10	29	38	109
HMEL017607g1.t1	HMEL017607g1	56	34	18	100	21	27	35	41	35.509	34	92	72
HMEL033431g1.t1	HMEL033431g1	935	627.996	346	1198	696	258.994	213.816	363.549	94.905	138.594	527.942	745.595
HMEL033433g1.t1	HMEL033433g1	9	3	2	3	3	0	1	0	0	0	9	0
HMEL033340g1.t1	HMEL033340g1	145	124	104	143	133	91	13	51	6	26.114	41	72
HMEL015462g1.t1	HMEL015462g1	728	408	111	957	436	79	26	22	47	107	70	42
HMEL015464g1.t1	HMEL015464g1	260.652	457.874	97.959	429.627	1026	0	0	161	80	122	0	0
HMEL015464g1.t2	HMEL015464g1	884.348	605.126	401.041	1158.373	0	412	120	0	0	0	200	275
HMEL033345g1.t1	HMEL033345g1	0	0	0	0	0	0	0	0	0	0	0	0
HMEL033344g1.t2	HMEL033344g1	0	2	0	1	1	0	1	2	0	6	1.031	5.465
HMEL033346g1.t1	HMEL033346g1	0	0	0	0	1	1	1	0	1	4	3	0
HMEL033347g1.t2	HMEL033347g1	0	310.019	0	176.438	129.229	73.098	0	0	45	71	0	244.589
HMEL033347g1.t1	HMEL033347g1	355	263.981	468	279.562	393.771	188.902	82	115.234	0	0	206	20.411
HMEL033349g1.t1	HMEL033349g1	3	0	2	3	2	8	17	8	27	24	16	18
HMEL004265g1.t1	HMEL004265g1	137.69	194.638	141.489	170.855	146.815	93.765	16.22	54.721	32.505	57.991	57.897	113.651
HMEL004265g1.t2	HMEL004265g1	24.31	53.362	23.511	24.145	49.185	27.235	7.78	3.279	1.495	0	2.103	12.349
HMEL033351g1.t1	HMEL033351g1	2.113	0	2	0	0	2.138	2.199	3	1	21.109	19.534	2
HMEL010623g1.t1	HMEL010623g1	173.685	241	0	201.562	138.343	71.242	49	103	45	0	103	0
HMEL010623g1.t2	HMEL010623g1	143.315	0	273	87.438	143.657	209.758	0	0	0	98	0	178
HMEL010625g1.t1	HMEL010625g1	180	114	244	244	141	231	33	42	23	50	96	81
HMEL010633g1.t1	HMEL010633g1	138	75	191	117	152	192	2	0	3	12	0	0
HMEL002343g2.t1	HMEL002343g2	7	6	17	15	9	10	2	0	1	4	4	1
HMEL014031g1.t1	HMEL014031g1	39	24	45	66	22	41	22	60	5	33	86.912	118
HMEL033371g1.t1	HMEL033371g1	3	2	4	8	2	2	0	3	0	4	0	1
HMEL014039g1.t1	HMEL014039g1	27	0	0	42	17	0	28	0	18	17	33	0
HMEL014039g1.t2	HMEL014039g1	0	19	18	0	0	14	0	19	0	0	0	44
HMEL014040g1.t1	HMEL014040g1	2648	5346	596	3414	8323	669	244	85	222	291	650	146
HMEL014041g1.t1	HMEL014041g1	117	59	20	103	57	33	5	10	1	10	10	17
HMEL014042g1.t1	HMEL014042g1	20	38	23	39	25	27	5	19	7	9	17	49
HMEL014044g1.t1	HMEL014044g1	591	677	407	987	712	329.084	188	269	129.135	118.927	383.343	438.436
HMEL014045g1.t1	HMEL014045g1	2663	2640	531	3877	2662	547	148	145	172	286	339	223
HMEL014046g2.t1	HMEL014046g2	0	0	0	0	0	0	0	0	0	2	14	4
HMEL014046g3.t1	HMEL014046g3	11	21	7	21	11	1	1	5	4	8	7	10
HMEL033373g1.t1	HMEL033373g1	0	0	0	0	0	0	0	0	0	0	8	0
HMEL033373g1.t2	HMEL033373g1	0	0	0	0	0	0	1	0	0	2	0	0
HMEL014052g1.t1	HMEL014052g1	1066	1944	947	1707	1801	967	157	292	113	220	440	490
HMEL004144g1.t1	HMEL004144g1	3	0	0	9	0	0	0	2	0	4	10	1
HMEL033379g1.t2	HMEL033379g1	0	1	0	0	0	0	0	0	0	1	0	0
HMEL013262g1.t1	HMEL013262g1	0	0	0	0	0	0	0	0	0	0	0	0
HMEL033392g1.t1	HMEL033392g1	732	442	331	702	400	395	40	87	66	135	94	165
HMEL013273g1.t1	HMEL013273g1	7	3	1	14	5	1	1	3	0	3	4	7
HMEL033391g1.t1	HMEL033391g1	6	8	0	11	6	1	6	1	2	7	5	11
HMEL013281g1.t1	HMEL013281g1	1	3	1	0	2	1	1	3	3	9.784	12	6.278
HMEL013283g1.t1	HMEL013283g1	0	0	0	0	0	0	0	1	3	2	20	1
HMEL006132g5.t1	HMEL006132g5	24	15	8	33	14	2	1	1	1	2	10	2
HMEL006132g2.t1	HMEL006132g2	62	40	40	88	44	44	32	57	47	88	69	137
HMEL006132g1.t1	HMEL006132g1	21	3	0	29	10	1	0	3	1	12	7	8
HMEL006133g1.t1	HMEL006133g1	0	284.635	0	149.448	281.389	0	41	36	15	0	0	91
HMEL006133g1.t2	HMEL006133g1	103	267.365	276	191.552	271.611	169	0	0	0	37	88	0
HMEL033380g1.t1	HMEL033380g1	6	0	3	12	12	0	4	3	0	5	5	12
HMEL006137g1.t1	HMEL006137g1	7	11	4	13	10	10	0	3	0	7	0	1
HMEL021858g1.t1	HMEL021858g1	2	1	0	1	5	0	0	0	0	2	0	0
HMEL006141g1.t1	HMEL006141g1	1197	579	684	1254	550	627	87	148	102	266	130	263
HMEL006142g1.t1	HMEL006142g1	0	0	0	0	0	0	0	0	0	0	0	1
HMEL006144g1.t1	HMEL006144g1	168	136	123	192	158	93	25	44	21	22	106	95
HMEL006146g2.t1	HMEL006146g2	68	38	45	55	29	48	17	12	24	51	38	11
HMEL006147g3.t1	HMEL006147g3	38	12	30	0	0	34	4	0	0	12	18	0
HMEL006147g3.t2	HMEL006147g3	0	0	0	51	12	0	0	5	7	0	0	13
